date	lat	lng	kind
2012/05/21	37.44190000	-122.14190000	Other
2012/05/21	29.76363000	-81.24819000	Man o war
2012/05/21	29.76363000	-81.24819000	Jellyfish
2012/05/21	32.00000000	-80.84567000	Jellyfish
2012/05/24	36.62714780	-121.84380000	Squid
2012/05/24	36.62220800	-121.84784000	Other
2012/05/24	36.62866660	-121.84250000	Other
2012/05/24	18.01593200	-65.83454000	Man o war
2012/05/26	49.32646500	-122.94559000	Jellyfish
2012/05/26	43.17238000	6.60639000	Other
2012/05/27	29.76363000	-81.24819000	Clean sea
2012/05/27	34.00713500	-119.43237000	Other
2012/05/27	37.80566000	-122.44488000	Jellyfish
2012/05/28	34.22573000	-77.94471000	Man o war
2012/05/28	37.10886000	-122.31354000	Jellyfish
2012/05/29	29.79536800	-114.26880000	Jellyfish
2012/05/29	37.80605400	-122.26247000	Jellyfish
2012/05/30	36.96745000	-121.94910000	Squid
2012/05/30	36.91476400	-121.86035000	Other
2012/05/30	33.79740900	-118.74023000	Jellyfish
2012/05/30	36.95304700	-121.99502000	Jellyfish
2012/05/31	36.61849000	-121.86134000	Jellyfish
2012/05/31	37.44190000	-122.14190000	Jellyfish
2012/05/31	33.99802700	-119.42139000	Other
2012/06/02	27.82420000	-97.05305000	Man o war
2012/06/03	38.46612300	20.57323000	Other
2012/06/05	32.00022000	-80.84567000	Jellyfish
2012/06/05	36.92421700	-121.85895000	Vertebrate
2012/06/05	-41.00892100	173.96301000	Jellyfish
2012/06/07	51.17255000	-4.20660000	Jellyfish
2012/06/08	51.80000000	-27.70000000	Red Tide
2012/06/09	43.18678000	6.58236000	Velella
2012/06/09	47.45788100	-122.51033000	Jellyfish
2012/06/10	34.00258100	-119.42688000	Other
2012/06/10	31.02087000	-114.82910000	Jellyfish
2012/06/10	21.52176000	-77.78117000	Jellyfish
2012/06/12	67.27502700	14.55362000	Other
2012/06/13	48.65196400	-123.39449000	Jellyfish
2012/06/13	33.89455800	-78.43890000	Man o war
2012/06/14	49.31609200	-122.94129000	Jellyfish
2012/06/15	48.85776000	-125.15771000	Other
2012/06/15	48.85796000	-125.15784000	Jellyfish
2012/06/15	48.85798500	-125.15776000	Other
2012/06/15	36.60901440	-121.89344000	Other
2012/06/15	34.01900000	-119.39470000	Jellyfish
2012/06/16	38.80921600	-76.12495000	Jellyfish
2012/06/16	36.97717000	-121.89940000	Jellyfish
2012/06/16	32.75414800	-117.29313000	Vertebrate
2012/06/17	44.14386000	9.65396000	Jellyfish
2012/06/17	51.16557000	-4.21412000	Jellyfish
2012/06/17	11.99669000	-61.79559000	Jellyfish
2012/06/18	27.82572000	-97.05236000	Man o war
2012/06/18	43.32855000	5.16890000	Clean sea
2012/06/18	33.67259500	-78.90012000	Clean sea
2012/06/19	37.48139700	-122.47009000	Jellyfish
2012/06/19	17.96697700	-66.92116000	Red Tide
2012/06/20	-35.10193400	20.30273000	Other
2012/06/20	42.44862000	9.53822000	Jellyfish
2012/06/21	43.26276500	6.60222000	Jellyfish
2012/06/21	47.73205000	-122.64553000	Red Tide
2012/06/21	43.16312000	5.61247000	Jellyfish
2012/06/21	37.27637500	-76.35249000	Jellyfish
2012/06/22	28.05992000	-97.03414000	Jellyfish
2012/06/23	43.50562000	6.94098000	Jellyfish
2012/06/23	43.68941200	7.34333000	Jellyfish
2012/06/24	43.18484000	6.58339000	Jellyfish
2012/06/24	32.74772000	-117.26730000	Jellyfish
2012/06/24	43.16512300	7.16309000	Jellyfish
2012/06/24	38.54798000	14.82867000	Jellyfish
2012/06/25	30.32414000	-87.18378000	Other
2012/06/25	36.50994000	-4.88635000	Jellyfish
2012/06/27	26.82338100	-80.04149000	Box Jelly
2012/06/28	43.22836000	6.58558000	Jellyfish
2012/06/28	36.62930500	-121.91133000	Jellyfish
2012/06/28	43.69604000	7.26559000	Jellyfish
2012/06/28	20.82909300	-86.89143000	Jellyfish
2012/06/29	30.30146000	-81.38891000	Jellyfish
2012/06/29	51.46156100	-9.74376000	Jellyfish
2012/06/30	43.09710000	6.17243000	Red Tide
2012/07/02	41.90882500	8.64302000	Jellyfish
2012/07/03	32.00000000	-80.84567000	Jellyfish
2012/07/03	32.00000000	-80.84567000	Jellyfish
2012/07/03	32.00000000	-80.84567000	Box Jelly
2012/07/04	48.54457000	-123.01271000	Jellyfish
2012/07/04	36.58906800	-121.89331000	Jellyfish
2012/07/05	51.52445000	0.78484000	Red Tide
2012/07/05	43.21504000	6.61273000	Jellyfish
2012/07/05	32.00000000	-80.84567000	Jellyfish
2012/07/05	32.00000000	-80.84567000	Jellyfish
2012/07/06	43.11501900	5.78868000	Jellyfish
2012/07/06	41.45353500	-71.33406000	Clean sea
2012/07/07	33.98891800	-119.39941000	Other
2012/07/07	41.47424500	-71.34487000	Clean sea
2012/07/07	41.69906400	-71.22471000	Jellyfish
2012/07/07	32.00000000	-80.84567000	Jellyfish
2012/07/08	29.34447400	-81.06537000	Jellyfish
2012/07/08	42.11358900	8.69781000	Jellyfish
2012/07/08	32.44234000	-117.29629000	Jellyfish
2012/07/08	36.95826000	-122.02223000	Jellyfish
2012/07/09	36.50994000	-4.88635000	Jellyfish
2012/07/09	35.57621000	-5.36844000	Jellyfish
2012/07/09	32.00000000	-80.84567000	Jellyfish
2012/07/09	26.45341500	-82.01354000	Jellyfish
2012/07/10	35.29716800	-1.48240000	Jellyfish
2012/07/11	42.51595000	9.53386000	Jellyfish
2012/07/11	38.11043000	-122.27412000	Vertebrate
2012/07/11	32.72314000	-117.22787000	Jellyfish
2012/07/12	59.31611000	5.20615000	Jellyfish
2012/07/13	33.66030000	-117.99923000	Jellyfish
2012/07/13	41.47744500	-71.35957000	Clean sea
2012/07/14	36.13774000	-5.34537000	Jellyfish
2012/07/14	32.68388600	-117.26669000	Jellyfish
2012/07/14	42.66110500	-70.62304000	Clean sea
2012/07/14	57.64862000	11.84687000	Jellyfish
2012/07/15	36.63851540	-121.90930000	Jellyfish
2012/07/15	33.39475900	-118.74023000	Jellyfish
2012/07/16	43.72294400	7.38975000	Jellyfish
2012/07/16	41.02032000	28.97387000	Jellyfish
2012/07/16	32.66078000	-117.13683000	Jellyfish
2012/07/16	40.63271400	-73.20336000	Red Tide
2012/07/17	43.41660000	6.83990000	Jellyfish
2012/07/17	45.16237000	-67.02726000	Jellyfish
2012/07/17	36.63426410	-121.90086000	Jellyfish
2012/07/17	37.75035000	-122.31798000	Vertebrate
2012/07/17	32.67933500	-117.16679000	Jellyfish
2012/07/17	39.08472350	9.53999029	Jellyfish
2012/07/18	32.76995500	-117.26807000	Jellyfish
2012/07/18	50.41550000	-5.07372000	Jellyfish
2012/07/18	36.64128900	-121.93417000	Jellyfish
2012/07/19	33.19587000	-117.37948000	Jellyfish
2012/07/19	36.60826000	-121.89340000	Jellyfish
2012/07/20	37.44190000	-122.14190000	Jellyfish
2012/07/20	36.60503090	-121.89193000	Jellyfish
2012/07/20	31.01493000	-81.42693000	Box Jelly
2012/07/20	44.14480000	9.65801000	Jellyfish
2012/07/20	68.03489000	13.34756000	Jellyfish
2012/07/20	31.01263100	-81.42603000	Box Jelly
2012/07/21	21.34231000	-157.69861000	Man o war
2012/07/21	42.93654000	10.71916000	Jellyfish
2012/07/21	42.93654000	10.71916000	Jellyfish
2012/07/21	32.62087000	-117.15820000	Jellyfish
2012/07/22	43.15709000	6.46266000	Jellyfish
2012/07/22	36.62513800	-121.91009000	Jellyfish
2012/07/22	33.99802700	-119.44336000	Jellyfish
2012/07/23	42.93654000	10.71916000	Jellyfish
2012/07/23	32.70036000	-117.17297000	Jellyfish
2012/07/23	41.66214000	9.38181000	Clean sea
2012/07/24	36.62024700	-121.89992000	Jellyfish
2012/07/24	45.15492700	-67.04269000	Jellyfish
2012/07/26	36.80129610	-121.78761000	Clean sea
2012/07/26	36.69099700	-121.91528000	Jellyfish
2012/07/27	33.76832000	-118.19562000	Jellyfish
2012/07/27	42.60300000	8.82690000	Jellyfish
2012/07/28	32.71429000	-117.23589000	Jellyfish
2012/07/29	38.31640700	-123.06979000	Other
2012/07/31	49.36001700	-1.81137000	Jellyfish
2012/07/31	36.75387700	-3.83423000	Man o war
2012/07/31	37.44190000	-122.14190000	Jellyfish
2012/08/01	56.33664950	-2.77817570	Jellyfish
2012/08/01	43.09873000	-70.65960000	Other
2012/08/01	39.13006000	-123.70605000	Jellyfish
2012/08/02	28.88496300	-80.79277000	Other
2012/08/02	43.54808000	6.98605000	Clean sea
2012/08/02	35.29366660	140.40733300	Man o war
2012/08/02	32.85385000	-117.26232000	Jellyfish
2012/08/03	32.82954800	-117.28193000	Jellyfish
2012/08/03	32.00000000	-80.84567000	Jellyfish
2012/08/03	32.00000000	-80.84567000	Box Jelly
2012/08/03	32.00000000	-80.84567000	Other
2012/08/03	32.00000000	-80.84567000	Other
2012/08/04	33.99802700	-119.42139000	Other
2012/08/04	47.45306400	-122.51260000	Jellyfish
2012/08/04	32.76764600	-117.26472000	Jellyfish
2012/08/04	36.59788900	-121.91528000	Jellyfish
2012/08/04	36.58024700	-121.90430000	Jellyfish
2012/08/05	32.00000000	-80.84567000	Jellyfish
2012/08/05	32.00000000	-80.84567000	Box Jelly
2012/08/06	39.66354000	-74.22047000	Jellyfish
2012/08/06	36.73454000	-3.69074000	Jellyfish
2012/08/06	41.66145100	9.38153000	Clean sea
2012/08/07	38.72172900	-75.07723000	Jellyfish
2012/08/07	49.31605200	-122.94142000	Clean sea
2012/08/07	32.86524200	-117.25699000	Jellyfish
2012/08/07	40.11011320	-74.03343200	Plastic
2012/08/07	36.41416800	-5.15782000	Jellyfish
2012/08/07	32.05828200	-116.88153000	Jellyfish
2012/08/07	36.42477000	-5.14490000	Jellyfish
2012/08/07	26.45310700	-82.01251000	Jellyfish
2012/08/08	36.80066700	-121.78800000	Jellyfish
2012/08/08	32.05882700	-116.88140000	Jellyfish
2012/08/08	11.42000000	92.44000000	Jellyfish
2012/08/08	32.05835000	-116.88131000	Jellyfish
2012/08/08	57.66818000	-3.51631000	Jellyfish
2012/08/08	57.67038000	-3.51082000	Jellyfish
2012/08/08	57.65826000	-3.61210000	Jellyfish
2012/08/08	41.12793500	1.30230000	Jellyfish
2012/08/09	43.69604000	7.26559000	Jellyfish
2012/08/09	32.85969000	-117.25828000	Jellyfish
2012/08/09	32.05842700	-116.88140000	Jellyfish
2012/08/09	32.05893700	-116.88114000	Jellyfish
2012/08/09	27.91676700	-82.83691000	Jellyfish
2012/08/10	34.41597300	-119.44336000	Jellyfish
2012/08/10	8.04733000	98.71096000	Jellyfish
2012/08/10	36.82303000	-119.47048000	Jellyfish
2012/08/10	33.54211000	-117.79936000	Jellyfish
2012/08/10	57.66046000	-3.62669000	Vertebrate
2012/08/10	40.70250500	141.42769000	Jellyfish
2012/08/11	36.70036000	-3.41486000	Jellyfish
2012/08/11	33.54139500	-118.21289000	Jellyfish
2012/08/12	36.61112000	-121.89091000	Jellyfish
2012/08/12	32.84844000	-117.26395000	Jellyfish
2012/08/12	43.22632000	6.66256000	Jellyfish
2012/08/12	40.29987000	16.78155000	Jellyfish
2012/08/13	38.03079000	0.57129000	Jellyfish
2012/08/13	41.76926000	-70.22736000	Other
2012/08/13	33.86999000	-78.49028000	Jellyfish
2012/08/13	25.74965000	-79.28558000	Jellyfish
2012/08/13	42.89608900	3.09814000	Jellyfish
2012/08/13	32.69357000	-117.26051000	Jellyfish
2012/08/13	54.48883000	-3.60393000	Jellyfish
2012/08/14	45.68962000	13.13474000	Jellyfish
2012/08/15	36.14416000	-5.35082000	Jellyfish
2012/08/15	67.54898600	14.60495000	Other
2012/08/15	35.13516660	140.28450000	Man o war
2012/08/15	39.20512000	8.37399000	Jellyfish
2012/08/16	27.09428000	-82.45977000	Jellyfish
2012/08/17	54.21500000	7.85500000	Jellyfish
2012/08/17	35.36749550	-120.85372000	Jellyfish
2012/08/17	48.54457000	-123.01271000	Red Tide
2012/08/17	44.03318000	10.03309000	Jellyfish
2012/08/17	34.71912000	-76.61324000	Jellyfish
2012/08/18	39.22384000	9.12166000	Clean sea
2012/08/18	43.18471000	6.57609000	Other
2012/08/18	42.66186000	-70.62390000	Other
2012/08/18	43.65554000	10.28216000	Jellyfish
2012/08/18	33.98891800	-119.39941000	Other
2012/08/19	41.45919500	2.26730000	Jellyfish
2012/08/19	38.15290000	14.96738000	Jellyfish
2012/08/19	44.27637000	9.40083000	Jellyfish
2012/08/19	28.43596970	-96.42050400	Jellyfish
2012/08/19	28.44033410	-96.40750400	Jellyfish
2012/08/19	35.35444730	-120.84616000	Jellyfish
2012/08/20	37.43125100	-122.54631000	Other
2012/08/22	39.69695500	-74.13712000	Clean sea
2012/08/22	45.34972000	12.32406000	Jellyfish
2012/08/22	24.52682240	-81.67665400	Jellyfish
2012/08/22	70.54617290	-148.57733000	Jellyfish
2012/08/22	36.50489000	-4.68050000	Jellyfish
2012/08/22	48.54457000	-123.01271000	Jellyfish
2012/08/23	24.70439060	-81.09906400	Jellyfish
2012/08/23	24.70446840	-81.09903400	Jellyfish
2012/08/23	45.68962000	13.13474000	Jellyfish
2012/08/24	43.55444000	6.98104000	Jellyfish
2012/08/24	45.53710000	12.64588000	Jellyfish
2012/08/24	37.78483000	-8.80280000	Man o war
2012/08/24	38.64423000	-9.24294000	Man o war
2012/08/25	36.75208900	-121.82877000	Jellyfish
2012/08/25	42.63916000	-70.59709500	Jellyfish
2012/08/26	49.32768800	-122.94656000	Jellyfish
2012/08/26	42.50893200	-70.84027000	Jellyfish
2012/08/27	50.79880440	-1.11239690	Jellyfish
2012/08/29	35.13500000	140.28466600	Man o war
2012/08/29	35.13500000	140.28400000	Jellyfish
2012/08/29	38.67834000	-9.20800000	Jellyfish
2012/08/29	53.27171000	-4.62237000	Jellyfish
2012/08/29	24.71233510	-81.08115100	Jellyfish
2012/08/29	49.71027300	-124.87061000	Jellyfish
2012/08/30	36.13260600	-75.70164000	Clean sea
2012/08/30	27.81417180	-97.39106800	Jellyfish
2012/08/30	53.30640000	-4.20862000	Jellyfish
2012/08/31	35.13550000	140.28383300	Man o war
2012/08/31	41.49156800	-71.32764000	Other
2012/08/31	53.22269000	-4.53100000	Clean sea
2012/08/31	53.26586000	-4.09199000	Jellyfish
2012/09/02	42.52873300	-70.86602000	Jellyfish
2012/09/02	42.12764000	-70.68140000	Other
2012/09/02	42.53920000	-70.87018000	Other
2012/09/02	36.62076300	-121.89091000	Jellyfish
2012/09/03	35.28583330	140.40433300	Man o war
2012/09/03	32.00000000	-80.84567000	Box Jelly
2012/09/04	4.19012000	100.55460000	Jellyfish
2012/09/04	37.26394000	-76.40742000	Red Tide
2012/09/07	26.19051510	-80.09488600	Clean sea
2012/09/07	48.79533000	-125.12432000	Jellyfish
2012/09/09	48.79513300	-125.12417000	Jellyfish
2012/09/09	36.58906800	-121.89331000	Jellyfish
2012/09/09	36.36335000	28.21911000	Jellyfish
2012/09/10	35.28750000	140.40483300	Man o war
2012/09/10	33.38558600	-118.38867000	Other
2012/09/10	43.57088000	7.09532000	Jellyfish
2012/09/12	38.87628690	1.22524676	Jellyfish
2012/09/12	-17.95065000	122.20436000	Jellyfish
2012/09/12	36.75979100	-121.87820000	Jellyfish
2012/09/12	36.45663600	28.95996000	Jellyfish
2012/09/12	18.02277000	-67.17267000	Jellyfish
2012/09/13	36.31698000	-75.80605000	Other
2012/09/13	51.97473000	-7.60254000	Man o war
2012/09/14	47.91649160	-122.37566000	Other
2012/09/14	47.91277910	-122.35653000	Vertebrate
2012/09/14	36.01361000	14.32278000	Jellyfish
2012/09/15	29.19145000	-94.95516000	Jellyfish
2012/09/15	37.19404000	-76.39269000	Red Tide
2012/09/15	26.92513000	-82.36313000	Jellyfish
2012/09/15	36.62283330	-121.84766000	Clean sea
2012/09/15	36.00000000	-122.00000000	Other
2012/09/17	36.37264500	-75.82214000	Red Tide
2012/09/17	36.58906800	-121.90430000	Jellyfish
2012/09/17	45.59566300	-0.99684000	Jellyfish
2012/09/19	37.74362000	-0.84981000	Jellyfish
2012/09/20	26.70973340	-80.00364300	Jellyfish
2012/09/21	42.45758200	-70.94250000	Other
2012/09/21	26.78239500	-80.04116000	Jellyfish
2012/09/22	43.70660000	7.36012000	Jellyfish
2012/09/23	33.97980900	-119.37744000	Vertebrate
2012/09/23	43.70474000	7.36097000	Box Jelly
2012/09/25	33.75698400	-118.14625000	Jellyfish
2012/09/25	36.12456500	28.08105000	Other
2012/09/26	54.21500000	7.85500000	Jellyfish
2012/09/26	48.54457000	-123.01271000	Jellyfish
2012/09/27	36.63908500	-121.90653000	Jellyfish
2012/09/30	36.09128000	14.25751000	Jellyfish
2012/09/30	36.82619000	-121.74491000	Jellyfish
2012/09/30	37.77316660	-122.51350000	Jellyfish
2012/09/30	50.46940160	-5.03770240	Jellyfish
2012/10/01	37.49519000	-122.46293000	Jellyfish
2012/10/01	37.49637000	-122.46438000	Jellyfish
2012/10/01	37.49775000	-122.46620000	Jellyfish
2012/10/02	36.50000000	-122.50000000	Other
2012/10/02	36.61795600	-121.90229000	Jellyfish
2012/10/03	32.00000000	-80.84567000	Box Jelly
2012/10/05	32.84750000	-117.27883000	Vertebrate
2012/10/05	-0.67015100	130.28137000	Jellyfish
2012/10/07	47.06670000	-122.91360000	Jellyfish
2012/10/08	49.31597500	-122.94000000	Jellyfish
2012/10/08	20.69237400	-156.44454000	Other
2012/10/08	42.65814300	-70.60547000	Other
2012/10/08	47.08134500	-122.90955000	Jellyfish
2012/10/09	36.62190000	-121.91015000	Squid
2012/10/10	36.60932700	-121.89267000	Jellyfish
2012/10/10	36.60939600	-121.89237000	Jellyfish
2012/10/10	48.45326500	-122.96275000	Jellyfish
2012/10/10	18.16140400	-65.73159000	Jellyfish
2012/10/12	43.37517100	10.43761000	Jellyfish
2012/10/12	37.88937000	-122.63276000	Red Tide
2012/10/13	36.00000000	-122.00000000	Red Tide
2012/10/13	34.00713500	-119.42413000	Clean sea
2012/10/13	60.54310000	-151.26595000	Jellyfish
2012/10/13	60.55444440	-151.25833000	Jellyfish
2012/10/14	34.39042600	132.45383000	Jellyfish
2012/10/14	36.94989200	-122.04523000	Other
2012/10/15	37.75937000	-122.51081000	Red Tide
2012/10/16	47.53866000	-122.07204000	Plastic
2012/10/17	40.98560000	9.61973000	Jellyfish
2012/10/17	-34.01238200	151.11598000	Jellyfish
2012/10/18	43.57755400	-124.15710000	Other
2012/10/19	36.96250000	-122.00583000	Clean sea
2012/10/19	34.39516660	132.45166600	Jellyfish
2012/10/19	36.79822590	-122.02299000	Clean sea
2012/10/20	27.46210770	-82.69824500	Red Tide
2012/10/20	38.25120000	15.71802000	Jellyfish
2012/10/20	42.68352260	-70.64214800	Jellyfish
2012/10/20	33.81038500	129.75441000	Jellyfish
2012/10/21	26.90000000	34.00150000	Jellyfish
2012/10/23	36.80489000	-121.81220000	Vertebrate
2012/10/25	42.82053300	-70.82000000	Jellyfish
2012/10/25	48.54457000	-123.01271000	Jellyfish
2012/10/28	36.63316200	-121.91528000	Squid
2012/10/28	40.92551100	-124.13718000	Jellyfish
2012/10/30	36.61863000	-121.90304000	Squid
2012/11/01	37.55581000	-122.51345000	Jellyfish
2012/11/02	36.59127400	-121.87958000	Jellyfish
2012/11/03	36.54053600	-121.92078000	Other
2012/11/03	32.00000000	-80.84567000	Jellyfish
2012/11/03	32.00000000	-80.84567000	Box Jelly
2012/11/03	32.00000000	-80.84567000	Other
2012/11/04	47.83758800	-4.35814000	Jellyfish
2012/11/06	36.64135800	-121.91966000	Jellyfish
2012/11/12	46.48326500	-124.05762000	Jellyfish
2012/11/12	35.28083300	140.40317000	Jellyfish
2012/11/15	36.95098900	-122.04266000	Jellyfish
2012/11/16	33.45029570	-118.48780000	Vertebrate
2012/11/17	-33.79970100	151.29487700	Jellyfish
2012/11/22	-21.18686500	-159.77396000	Clean sea
2012/11/27	33.98265560	-118.49716000	Vertebrate
2012/11/27	-33.89261200	151.27788000	Red Tide
2012/11/27	48.54457000	-123.01271000	Jellyfish
2012/11/29	21.22794200	-157.87354000	Other
2012/11/30	36.81420540	-121.77826000	Jellyfish
2012/12/01	37.74072100	-122.50837000	Jellyfish
2012/12/04	30.25743190	-88.08062300	Jellyfish
2012/12/05	30.37937000	-86.86218000	Man o war
2012/12/06	-33.79969000	151.29307000	Box Jelly
2012/12/07	-33.79926000	151.29337000	Box Jelly
2012/12/09	34.70523910	-76.64133600	Jellyfish
2012/12/09	36.94989200	-122.03613000	Squid
2012/12/10	36.95486500	-122.02458000	Squid
2012/12/10	43.48420000	-1.56046000	Plastic
2012/12/13	-33.82487400	151.25145000	Man o war
2012/12/14	48.54457000	-123.01271000	Jellyfish
2012/12/15	-41.60928200	175.27313000	Man o war
2012/12/16	33.71013200	-118.06745000	Clean sea
2012/12/16	-33.82472600	151.25160900	Clean sea
2012/12/17	-33.82481500	151.25153700	Clean sea
2012/12/22	-33.82483300	151.25133000	Man o war
2012/12/23	-33.82418000	151.25177000	Jellyfish
2012/12/24	-33.82486000	151.25159000	Jellyfish
2012/12/24	-33.59574700	151.32259300	Man o war
2012/12/26	30.37765370	-86.38289400	Man o war
2012/12/26	47.10940500	-122.91179600	Jellyfish
2012/12/27	-37.69718000	176.28472000	Man o war
2012/12/27	26.92515970	-82.36103000	Red Tide
2012/12/28	-33.82402700	151.25507000	Jellyfish
2012/12/28	-33.85067000	151.26602000	Man o war
2012/12/30	47.04520000	-122.90491000	Jellyfish
2012/12/30	-12.47043000	-76.79200000	Jellyfish
2012/12/31	-33.79818600	151.29176500	Jellyfish
2012/12/31	-33.79252200	151.28779800	Man o war
2013/01/01	36.62234800	-121.89760000	Jellyfish
2013/01/01	30.32545000	-87.17399000	Man o war
2013/01/01	-33.82486000	151.25159000	Clean sea
2013/01/01	22.20012000	-159.33197000	Clean sea
2013/01/02	45.06349060	-83.65712600	Clean sea
2013/01/03	-25.27595600	152.90322000	Jellyfish
2013/01/03	-33.80357000	151.29154000	Box Jelly
2013/01/03	32.00000000	-80.84567000	Jellyfish
2013/01/05	-25.28213700	152.85537200	Jellyfish
2013/01/05	34.70306000	-76.63701000	Jellyfish
2013/01/05	21.27382450	-157.82378000	Box Jelly
2013/01/08	-33.82402000	151.25161100	Clean sea
2013/01/09	-33.82486000	151.25159000	Clean sea
2013/01/09	36.61973000	-121.90166000	Jellyfish
2013/01/09	-12.46985000	-76.79207000	Jellyfish
2013/01/09	38.56535000	24.96094000	Jellyfish
2013/01/12	-35.82715100	150.22443800	Man o war
2013/01/12	-36.89216000	174.44878000	Man o war
2013/01/13	36.60152270	-121.88468000	Jellyfish
2013/01/13	60.44478900	4.90781000	Other
2013/01/14	36.56690480	-121.96975000	Jellyfish
2013/01/14	36.60919890	-121.89326000	Jellyfish
2013/01/16	48.54457000	-123.01271000	Jellyfish
2013/01/16	-33.82125000	151.25126300	Man o war
2013/01/16	36.79859050	-121.87341000	Vertebrate
2013/01/17	36.62297250	-121.89304000	Jellyfish
2013/01/17	44.45032500	-124.08354000	Other
2013/01/18	36.36000000	-121.53000000	Jellyfish
2013/01/18	36.00000000	-122.00000000	Jellyfish
2013/01/19	49.31595000	-122.94039000	Jellyfish
2013/01/20	-27.93620000	153.42795000	Jellyfish
2013/01/22	40.55867800	-74.10107000	Other
2013/01/24	-33.82446900	151.25193700	Clean sea
2013/01/25	40.56548390	-74.09439700	Other
2013/01/25	40.54435500	-74.12546700	Other
2013/01/25	40.54448540	-74.12512400	Other
2013/01/31	34.41569000	-119.67030000	Other
2013/01/31	36.62427080	-121.90192000	Jellyfish
2013/01/31	31.99699400	-80.84320000	Jellyfish
2013/02/03	32.00000000	-80.84567000	Jellyfish
2013/02/03	32.00000000	-80.84567000	Jellyfish
2013/02/05	32.00000000	-80.84567000	Jellyfish
2013/02/06	39.37671000	-123.81798000	Jellyfish
2013/02/07	-33.82485400	151.25226000	Jellyfish
2013/02/07	16.17247300	-88.15430000	Other
2013/02/07	32.00000000	-80.84567000	Jellyfish
2013/02/08	37.50700200	-122.50546000	Vertebrate
2013/02/09	-33.82483000	151.25226500	Clean sea
2013/02/09	44.11914200	9.61304000	Jellyfish
2013/02/09	32.00000000	-80.84567000	Jellyfish
2013/02/11	-33.82441000	151.25198100	Clean sea
2013/02/11	-34.39001100	21.42501000	Jellyfish
2013/02/12	34.41652000	-119.64311000	Jellyfish
2013/02/13	41.06190420	-71.92322400	Vertebrate
2013/02/14	-33.82453600	151.25329200	Clean sea
2013/02/15	-33.82379300	151.25445800	Clean sea
2013/02/15	36.79678000	-121.82877000	Jellyfish
2013/02/17	36.60103540	-121.88515000	Jellyfish
2013/02/17	-33.82101400	151.25131000	Jellyfish
2013/02/18	-34.64182000	-54.15453000	Jellyfish
2013/02/18	-34.64126000	-54.15436000	Jellyfish
2013/02/20	-33.90689600	151.17188000	Red Tide
2013/02/20	-33.82424100	151.25458000	Other
2013/02/20	36.00000000	-122.00000000	Red Tide
2013/02/21	-33.82529700	151.25505000	Jellyfish
2013/02/22	-33.82306400	151.25378000	Jellyfish
2013/02/22	-33.82358100	151.25382000	Jellyfish
2013/02/24	34.71536000	-76.66435000	Jellyfish
2013/02/24	36.23978490	-121.30891000	Jellyfish
2013/02/25	36.95183400	-122.02991000	Vertebrate
2013/02/25	37.78583400	-122.40641000	Jellyfish
2013/02/27	48.54457000	-123.01271000	Clean sea
2013/02/27	36.64338200	-121.95151000	Jellyfish
2013/02/28	-33.82535500	151.25444000	Jellyfish
2013/03/02	25.98583330	-80.11750000	Clean sea
2013/03/03	32.77530000	-117.21245000	Jellyfish
2013/03/03	32.00000000	-80.84567000	Jellyfish
2013/03/03	32.00000000	-80.84567000	Jellyfish
2013/03/04	-33.82486000	151.25159000	Jellyfish
2013/03/05	32.00000000	-80.84567000	Jellyfish
2013/03/06	-33.82664000	151.25236900	Jellyfish
2013/03/06	-33.82300900	151.25934700	Other
2013/03/07	-33.82484700	151.25176000	Jellyfish
2013/03/07	32.00000000	-80.84567000	Jellyfish
2013/03/09	35.90545400	14.51246000	Jellyfish
2013/03/09	32.00000000	-80.84567000	Jellyfish
2013/03/10	-33.82500800	151.25183000	Jellyfish
2013/03/10	36.54969100	-121.92971000	Jellyfish
2013/03/10	38.32798900	-123.07177000	Other
2013/03/11	-33.82482900	151.25198000	Jellyfish
2013/03/11	-33.82474000	151.25346000	Jellyfish
2013/03/11	32.00000000	-80.84567000	Jellyfish
2013/03/12	36.63266180	-121.91236000	Jellyfish
2013/03/13	-33.82556000	151.25266000	Jellyfish
2013/03/13	-33.82423200	151.25487000	Other
2013/03/13	38.32307400	-123.07415000	Other
2013/03/13	-33.82493600	151.25479000	Other
2013/03/13	60.55373000	5.02195000	Other
2013/03/13	32.00000000	-80.84567000	Jellyfish
2013/03/15	-33.82415200	151.25535000	Other
2013/03/15	-33.82532800	151.25194000	Jellyfish
2013/03/16	26.45090200	-82.14546000	Man o war
2013/03/17	32.76333000	-79.83778000	Jellyfish
2013/03/17	32.79875000	-79.75449000	Jellyfish
2013/03/18	8.02547700	-54.77166000	Jellyfish
2013/03/20	39.60465520	-76.08927300	Jellyfish
2013/03/21	-33.82455100	151.25424000	Jellyfish
2013/03/22	48.54457000	-123.01271000	Jellyfish
2013/03/22	-33.82527300	151.25620500	Jellyfish
2013/03/23	-28.78609000	153.59427000	Box Jelly
2013/03/23	12.77871400	100.00486000	Box Jelly
2013/03/24	32.14150000	-80.74816600	Jellyfish
2013/03/25	-33.82529300	151.25493000	Jellyfish
2013/03/25	-33.82406400	151.25427200	Other
2013/03/25	35.38362980	-120.85375000	Clean sea
2013/03/26	48.54457000	-123.01271000	Jellyfish
2013/03/26	-33.82528400	151.25368000	Other
2013/03/26	-33.82573800	151.25352000	Jellyfish
2013/03/27	-33.82342100	151.25482000	Other
